date,home_team,away_team,home_score,away_score,tournament,neutral
2024-10-04,Colombia,DR Congo,2,0,Qualifier,0
2024-10-04,Denmark,Portugal,1,2,Qualifier,0
2024-10-05,Argentina,Denmark,1,2,Qualifier,1
2024-10-06,Italy,Nigeria,3,2,Friendly,0
2024-10-07,Turkey,Switzerland,0,1,Qualifier,0
2024-10-07,Cameroon,Denmark,1,1,Qualifier,0
2024-10-08,Portugal,Senegal,1,0,Qualifier,0
2024-10-09,Paraguay,Ivory Coast,0,1,Friendly,0
2024-10-09,Nigeria,Portugal,0,2,Qualifier,0
2024-10-10,Uruguay,Cameroon,4,1,Qualifier,0
2024-10-11,Spain,Egypt,3,0,Qualifier,0
2024-10-12,Iran,Belgium,0,0,Friendly,0
2024-10-12,Australia,Denmark,3,1,Qualifier,0
2024-10-13,France,Italy,1,1,Friendly,0
2024-10-14,Canada,Ivory Coast,2,2,Qualifier,0
2024-10-15,Portugal,Germany,1,1,Friendly,1
2024-10-15,Mexico,Bolivia,0,1,Qualifier,0
2024-10-16,Turkey,Austria,0,0,Friendly,0
2024-10-17,Germany,Algeria,4,0,Qualifier,0
2024-10-18,Denmark,Qatar,5,0,Friendly,0
2024-10-18,Argentina,Jamaica,6,0,Friendly,0
2024-10-19,New Zealand,Ecuador,1,0,Qualifier,1
2024-10-20,Ukraine,Brazil,0,5,Friendly,0
2024-10-20,Qatar,England,0,2,Qualifier,0
2024-10-21,Ecuador,Mexico,2,1,Qualifier,0
2024-10-22,Belgium,Senegal,3,1,Friendly,0
2024-10-23,Paraguay,Brazil,1,0,Friendly,0
2024-10-23,Bolivia,Austria,0,3,Qualifier,0
2024-10-24,Paraguay,England,1,2,Friendly,1
2024-10-25,Canada,Turkey,0,0,Friendly,0
2024-10-26,Belgium,Ecuador,1,0,Qualifier,1
2024-10-26,Canada,Brazil,1,1,Friendly,0
2024-10-27,Serbia,Ghana,3,1,Qualifier,0
2024-10-28,Spain,France,2,0,Friendly,0
2024-10-28,England,Germany,2,0,Friendly,1
2024-10-29,South Korea,Colombia,0,1,Qualifier,0
2024-10-30,United States,Colombia,2,2,Qualifier,0
2024-10-31,Croatia,Cameroon,4,0,Friendly,0
2024-10-31,Senegal,Ecuador,3,0,Friendly,0
2024-11-01,Bolivia,Netherlands,0,2,Friendly,0
2024-11-02,Poland,Jamaica,4,4,Qualifier,0
2024-11-03,Argentina,Belgium,5,0,Qualifier,0
2024-11-03,Tunisia,Poland,1,2,Friendly,0
2024-11-04,Croatia,Brazil,2,2,Friendly,0
2024-11-05,Colombia,Denmark,3,1,Qualifier,0
2024-11-05,Egypt,Italy,0,0,Qualifier,0
2024-11-06,Serbia,Denmark,1,0,Friendly,0
2024-11-07,Croatia,Qatar,2,0,Qualifier,0
2024-11-08,Colombia,Portugal,3,2,Qualifier,0
2024-11-08,DR Congo,Mexico,1,1,Qualifier,0
2024-11-09,Serbia,Morocco,3,0,Friendly,0
2024-11-10,Croatia,Saudi Arabia,4,1,Qualifier,0
2024-11-11,Senegal,Australia,1,2,Qualifier,0
2024-11-11,Iran,Portugal,1,2,Qualifier,1
2024-11-12,Nigeria,South Korea,1,3,Qualifier,0
2024-11-13,Italy,Paraguay,4,0,Qualifier,0
2024-11-14,Algeria,New Zealand,3,0,Friendly,0
2024-11-14,Iraq,Saudi Arabia,0,0,Qualifier,0
2024-11-15,Colombia,Cameroon,7,0,Friendly,0
2024-11-16,Egypt,Japan,1,1,Qualifier,0
2024-11-16,Uruguay,Uzbekistan,3,1,Qualifier,0
2024-11-17,Denmark,Belgium,0,0,Qualifier,0
2024-11-18,Panama,Ecuador,4,2,Qualifier,0
2024-11-19,Canada,Senegal,1,2,Qualifier,1
2024-11-19,Poland,Nigeria,1,0,Qualifier,0
2024-11-20,Spain,Italy,1,1,Qualifier,0
2024-11-21,DR Congo,Ivory Coast,1,3,Qualifier,1
2024-11-22,Ivory Coast,Germany,1,3,Friendly,0
2024-11-22,Bolivia,Belgium,0,3,Qualifier,1
2024-11-23,Senegal,Poland,2,2,Friendly,0
2024-11-24,Japan,Uruguay,2,2,Qualifier,0
2024-11-24,Argentina,Qatar,5,0,Friendly,0
2024-11-25,Qatar,Portugal,1,3,Qualifier,0
2024-11-26,England,Portugal,0,1,Qualifier,0
2024-11-27,Australia,Algeria,1,0,Qualifier,1
2024-11-27,France,Mexico,1,0,Friendly,0
2024-11-28,Ecuador,Iraq,3,1,Qualifier,0
2024-11-29,France,South Korea,1,1,Qualifier,0
2024-11-30,France,Qatar,5,1,Qualifier,1
2024-11-30,Belgium,Italy,2,2,Friendly,0
2024-12-01,Tunisia,Serbia,1,2,Friendly,0
2024-12-02,Panama,Cameroon,3,2,Qualifier,1
2024-12-02,Cameroon,Nigeria,0,1,Qualifier,0
2024-12-03,Poland,Ukraine,3,3,Qualifier,0
2024-12-04,New Zealand,Serbia,0,1,Qualifier,0
2024-12-05,Egypt,Uzbekistan,6,0,Qualifier,0
2024-12-05,Jamaica,DR Congo,3,1,Qualifier,0
2024-12-06,Portugal,Germany,3,1,Friendly,0
2024-12-07,Morocco,Saudi Arabia,1,3,Friendly,0
2024-12-08,Saudi Arabia,South Korea,2,3,Friendly,0
2024-12-08,Ivory Coast,Poland,0,0,Qualifier,0
2024-12-09,Canada,Portugal,3,1,Qualifier,0
2024-12-10,Iran,Tunisia,3,0,Qualifier,0
2024-12-11,New Zealand,Senegal,1,2,Qualifier,0
2024-12-11,Croatia,Egypt,1,0,Qualifier,0
2024-12-12,Egypt,New Zealand,6,1,Qualifier,0
2024-12-13,Tunisia,Poland,0,0,Friendly,1
2024-12-13,Panama,England,1,1,Qualifier,0
2024-12-14,Belgium,Tunisia,2,0,Friendly,0
2024-12-15,Algeria,England,1,0,Qualifier,0
2024-12-16,Iran,Jamaica,5,2,Friendly,0
2024-12-16,Brazil,Germany,2,0,Friendly,0
2024-12-17,Japan,Australia,6,1,Friendly,1
2024-12-18,Jamaica,Ecuador,0,2,Qualifier,0
2024-12-19,Japan,Ukraine,2,4,Qualifier,0
2024-12-19,Croatia,Iran,4,1,Qualifier,0
2024-12-20,Paraguay,Cameroon,2,0,Qualifier,0
2024-12-21,DR Congo,Italy,2,3,Qualifier,0
2024-12-21,Croatia,Paraguay,2,1,Friendly,0
2024-12-22,South Korea,Croatia,0,1,Qualifier,0
2024-12-23,Iran,Austria,0,1,Friendly,1
2024-12-24,Ghana,Saudi Arabia,1,1,Qualifier,0
2024-12-24,Portugal,Cameroon,4,0,Qualifier,0
2024-12-25,Ukraine,Belgium,1,4,Friendly,0
2024-12-26,Poland,Colombia,2,3,Friendly,0
2024-12-27,Canada,Turkey,4,1,Qualifier,0
2024-12-27,Paraguay,Spain,0,4,Qualifier,0
2024-12-28,Poland,Germany,1,1,Friendly,0
2024-12-29,Austria,Saudi Arabia,1,0,Friendly,1
2024-12-30,Spain,Qatar,4,0,Friendly,0
2024-12-30,Mexico,DR Congo,3,3,Qualifier,0
2024-12-31,Colombia,Uzbekistan,5,0,Friendly,0
2025-01-01,France,Belgium,2,1,Friendly,0
2025-01-01,Spain,Argentina,1,1,Qualifier,0
2025-01-02,Ukraine,DR Congo,4,3,Qualifier,0
2025-01-03,Senegal,Serbia,1,2,Friendly,0
2025-01-04,Italy,Panama,4,0,Qualifier,1
2025-01-04,Austria,Turkey,1,1,Qualifier,1
2025-01-05,Morocco,Qatar,2,2,Qualifier,0
2025-01-06,Ecuador,South Korea,1,1,Qualifier,0
2025-01-07,England,Uruguay,2,0,Qualifier,0
2025-01-07,Australia,Brazil,0,1,Qualifier,0
2025-01-08,DR Congo,Turkey,2,3,Qualifier,1
2025-01-09,Senegal,DR Congo,4,1,Friendly,0
2025-01-09,Iraq,Ecuador,2,3,Friendly,0
2025-01-10,Iran,Ghana,3,0,Friendly,1
2025-01-11,Canada,Saudi Arabia,2,2,Qualifier,0
2025-01-12,France,Algeria,5,2,Qualifier,0
2025-01-12,Saudi Arabia,Algeria,3,1,Qualifier,1
2025-01-13,Croatia,Denmark,2,0,Qualifier,0
2025-01-14,Croatia,Germany,3,0,Qualifier,0
2025-01-15,Senegal,Egypt,2,0,Qualifier,1
2025-01-15,Tunisia,Italy,0,0,Qualifier,1
2025-01-16,Nigeria,Costa Rica,2,1,Qualifier,0
2025-01-17,Ukraine,Austria,4,0,Qualifier,0
2025-01-17,Qatar,Iran,0,2,Qualifier,0
2025-01-18,Panama,Qatar,2,0,Qualifier,0
2025-01-19,Nigeria,Uruguay,1,0,Qualifier,0
2025-01-20,Denmark,Switzerland,0,0,Qualifier,0
2025-01-20,Argentina,Ghana,4,1,Qualifier,0
2025-01-21,Poland,Netherlands,0,1,Qualifier,1
2025-01-22,DR Congo,Ecuador,0,1,Friendly,1
2025-01-23,Qatar,Netherlands,0,1,Qualifier,1
2025-01-23,Austria,Cameroon,4,0,Qualifier,0
2025-01-24,Brazil,Colombia,2,0,Qualifier,0
2025-01-25,Netherlands,Switzerland,1,1,Qualifier,0
2025-01-26,Canada,Belgium,1,2,Friendly,0
2025-01-26,Costa Rica,Mexico,0,0,Qualifier,1
2025-01-27,Senegal,Poland,4,2,Friendly,0
2025-01-28,Senegal,France,1,2,Friendly,1
2025-01-28,United States,Italy,0,1,Qualifier,0
2025-01-29,Japan,Qatar,5,0,Qualifier,0
2025-01-30,Morocco,Brazil,0,1,Friendly,0
2025-01-31,Denmark,Argentina,1,2,Friendly,1
2025-01-31,Belgium,Croatia,0,0,Friendly,1
2025-02-01,Canada,Ghana,1,0,Qualifier,1
2025-02-02,Cameroon,Costa Rica,2,1,Qualifier,0
2025-02-03,Colombia,Belgium,3,2,Friendly,0
2025-02-03,Belgium,Denmark,3,1,Friendly,1
2025-02-04,Croatia,Argentina,6,2,Qualifier,0
2025-02-05,Italy,England,1,1,Qualifier,0
2025-02-05,Australia,Bolivia,7,1,Friendly,0
2025-02-06,Portugal,Egypt,2,0,Friendly,0
2025-02-07,Ghana,South Korea,1,1,Friendly,1
2025-02-08,Canada,Argentina,1,3,Qualifier,0
2025-02-08,Japan,Uruguay,0,0,Friendly,0
2025-02-09,United States,Brazil,1,1,Friendly,0
2025-02-10,Uzbekistan,Brazil,0,6,Friendly,0
2025-02-11,Turkey,Ivory Coast,2,2,Friendly,1
2025-02-11,Mexico,Cameroon,2,1,Qualifier,0
2025-02-12,Austria,Panama,6,1,Qualifier,0
2025-02-13,Panama,Qatar,2,3,Friendly,1
2025-02-13,France,Netherlands,2,1,Friendly,0
2025-02-14,Nigeria,Qatar,2,2,Qualifier,0
2025-02-15,Qatar,Ecuador,2,1,Friendly,0
2025-02-16,Italy,Cameroon,2,0,Friendly,0
2025-02-16,Jamaica,Qatar,1,1,Qualifier,0
2025-02-17,England,New Zealand,3,0,Friendly,0
2025-02-18,Spain,Australia,4,1,Qualifier,0
2025-02-19,Ghana,Costa Rica,1,2,Friendly,0
2025-02-19,Canada,Australia,2,1,Friendly,0
2025-02-20,Ivory Coast,Poland,1,0,Friendly,0
2025-02-21,Mexico,Ivory Coast,3,0,Friendly,0
2025-02-22,Iraq,France,1,2,Qualifier,0
2025-02-22,Bolivia,Croatia,3,3,Qualifier,0
2025-02-23,United States,Poland,1,0,Qualifier,0
2025-02-24,England,Canada,4,2,Qualifier,1
2025-02-24,Switzerland,Ecuador,0,0,Qualifier,0
2025-02-25,New Zealand,South Korea,1,7,Friendly,0
2025-02-26,Spain,Egypt,2,0,Friendly,1
2025-02-27,Belgium,Ecuador,2,2,Friendly,0
2025-02-27,Algeria,Denmark,1,0,Friendly,0
2025-02-28,England,Germany,1,0,Friendly,0
2025-03-01,Iran,Colombia,0,0,Friendly,0
2025-03-02,Ivory Coast,Germany,1,3,Friendly,0
2025-03-02,Uzbekistan,Saudi Arabia,3,0,Qualifier,0
2025-03-03,Ukraine,Tunisia,2,1,Friendly,0
2025-03-04,Croatia,United States,2,0,Friendly,0
2025-03-04,Iraq,Cameroon,0,1,Qualifier,0
2025-03-05,Saudi Arabia,Japan,0,0,Qualifier,0
2025-03-06,Panama,Ukraine,2,0,Qualifier,0
2025-03-07,France,Ukraine,3,0,Qualifier,0
2025-03-07,Ecuador,Ukraine,4,1,Qualifier,0
2025-03-08,Brazil,Serbia,2,0,Friendly,0
2025-03-09,Argentina,Mexico,8,1,Qualifier,1
2025-03-10,Ivory Coast,DR Congo,1,1,Qualifier,0
2025-03-10,Argentina,Senegal,5,0,Friendly,0
2025-03-11,Costa Rica,Uzbekistan,3,1,Qualifier,0
2025-03-12,Croatia,Senegal,3,2,Qualifier,0
2025-03-13,Qatar,Croatia,2,4,Friendly,0
2025-03-13,Austria,Poland,0,0,Friendly,0
2025-03-14,Croatia,Canada,2,1,Qualifier,0
2025-03-15,South Korea,Ukraine,2,2,Friendly,1
2025-03-15,Qatar,Morocco,1,2,Qualifier,0
2025-03-16,Cameroon,Spain,2,2,Qualifier,0
2025-03-17,Qatar,Tunisia,1,1,Qualifier,1
2025-03-18,Algeria,Ecuador,1,1,Qualifier,1
2025-03-18,Senegal,Nigeria,4,1,Qualifier,1
2025-03-19,Algeria,Uruguay,2,2,Qualifier,0
2025-03-20,Senegal,Nigeria,3,0,Qualifier,0
2025-03-21,Ghana,New Zealand,1,0,Qualifier,0
2025-03-21,England,Qatar,3,0,Qualifier,0
2025-03-22,Iraq,Morocco,1,4,Qualifier,1
2025-03-23,Uruguay,Turkey,2,0,Qualifier,0
2025-03-23,Saudi Arabia,Uruguay,1,0,Friendly,0
2025-03-24,Belgium,Switzerland,3,1,Friendly,1
2025-03-25,Iraq,Portugal,0,3,Friendly,0
2025-03-26,Austria,United States,0,2,Qualifier,0
2025-03-26,Jamaica,Portugal,0,3,Qualifier,0
2025-03-27,Uruguay,Saudi Arabia,2,0,Qualifier,0
2025-03-28,United States,Qatar,0,0,Friendly,1
2025-03-29,Austria,Italy,0,1,Qualifier,1
2025-03-29,Ghana,Paraguay,0,1,Qualifier,0
2025-03-30,Italy,Uzbekistan,5,0,Qualifier,0
2025-03-31,Italy,Ecuador,2,0,Qualifier,1
2025-03-31,Uruguay,Tunisia,4,0,Qualifier,0
2025-04-01,Turkey,Netherlands,2,4,Qualifier,1
2025-04-02,Australia,Turkey,6,1,Qualifier,0
2025-04-03,Costa Rica,Saudi Arabia,4,2,Qualifier,0
2025-04-03,Turkey,United States,4,1,Qualifier,1
2025-04-04,Iran,New Zealand,2,1,Qualifier,0
2025-04-05,Portugal,Morocco,2,1,Qualifier,1
2025-04-06,New Zealand,Iran,0,3,Qualifier,0
2025-04-06,Mexico,Italy,2,1,Qualifier,0
2025-04-07,Tunisia,Netherlands,0,1,Qualifier,0
2025-04-08,Nigeria,Saudi Arabia,3,1,Qualifier,0
2025-04-09,New Zealand,Saudi Arabia,3,1,Qualifier,1
2025-04-09,Turkey,Serbia,2,0,Qualifier,0
2025-04-10,New Zealand,Spain,0,6,Friendly,1
2025-04-11,Saudi Arabia,Ukraine,1,2,Qualifier,0
2025-04-11,Spain,Colombia,4,2,Friendly,0
2025-04-12,Portugal,Costa Rica,7,0,Qualifier,1
2025-04-13,Bolivia,Cameroon,1,0,Qualifier,1
2025-04-14,Morocco,Germany,5,0,Friendly,0
2025-04-14,Turkey,New Zealand,2,0,Qualifier,0
2025-04-15,Japan,Canada,1,0,Friendly,0
2025-04-16,Nigeria,DR Congo,3,0,Friendly,0
2025-04-17,Uruguay,Colombia,2,1,Qualifier,0
2025-04-17,United States,Spain,1,1,Friendly,1
2025-04-18,Bolivia,Mexico,1,5,Qualifier,0
2025-04-19,Panama,Croatia,1,4,Qualifier,0
2025-04-19,Switzerland,Uzbekistan,4,0,Qualifier,1
2025-04-20,Spain,Brazil,0,2,Qualifier,0
2025-04-21,France,Cameroon,1,0,Friendly,0
2025-04-22,Croatia,Canada,0,2,Friendly,0
2025-04-22,South Korea,France,0,2,Qualifier,0
2025-04-23,Qatar,Cameroon,1,2,Qualifier,1
2025-04-24,Australia,Austria,2,3,Friendly,0
2025-04-25,Ukraine,Turkey,3,2,Friendly,0
2025-04-25,Panama,Uruguay,1,3,Qualifier,0
2025-04-26,Argentina,Mexico,5,0,Friendly,0
2025-04-27,Ecuador,Senegal,0,0,Friendly,0
2025-04-27,Germany,Tunisia,5,0,Qualifier,1
2025-04-28,New Zealand,Costa Rica,1,1,Qualifier,1
2025-04-29,France,Ivory Coast,1,0,Qualifier,0
2025-04-30,Nigeria,Poland,2,0,Friendly,1
2025-04-30,Spain,France,3,1,Friendly,1
2025-05-01,Japan,France,1,1,Qualifier,1
2025-05-02,Austria,France,2,0,Qualifier,0
2025-05-03,South Korea,Saudi Arabia,4,1,Qualifier,0
2025-05-03,Algeria,Germany,1,0,Friendly,0
2025-05-04,Cameroon,Brazil,0,4,Qualifier,0
2025-05-05,Australia,Nigeria,2,1,Qualifier,1
2025-05-06,Saudi Arabia,Austria,1,0,Friendly,1
2025-05-06,Senegal,Tunisia,6,3,Qualifier,0
2025-05-07,Croatia,Ukraine,2,0,Qualifier,0
2025-05-08,Austria,Uruguay,2,1,Friendly,0
2025-05-08,Paraguay,Mexico,0,0,Friendly,0
2025-05-09,Iraq,Algeria,1,2,Friendly,0
2025-05-10,Australia,Senegal,0,2,Qualifier,0
2025-05-11,Argentina,DR Congo,6,0,Qualifier,0
2025-05-11,Iraq,Belgium,0,4,Qualifier,0
2025-05-12,Serbia,Austria,3,0,Qualifier,0
2025-05-13,Uruguay,United States,3,0,Qualifier,0
2025-05-14,Croatia,Iraq,2,1,Qualifier,0
2025-05-14,Serbia,South Korea,0,0,Friendly,0
2025-05-15,Senegal,Argentina,1,2,Friendly,0
2025-05-16,Denmark,Ghana,6,0,Qualifier,0
2025-05-16,Colombia,Uruguay,2,0,Qualifier,0
2025-05-17,Egypt,Ivory Coast,1,0,Friendly,0
2025-05-18,Costa Rica,Netherlands,1,3,Qualifier,0
2025-05-19,Senegal,Ecuador,1,0,Qualifier,1
2025-05-19,Ukraine,New Zealand,3,0,Friendly,0
2025-05-20,Uzbekistan,Panama,1,3,Qualifier,1
2025-05-21,Senegal,South Korea,1,0,Qualifier,0
2025-05-22,Ivory Coast,New Zealand,4,1,Qualifier,1
2025-05-22,Ecuador,Turkey,2,1,Qualifier,1
2025-05-23,United States,Uruguay,1,1,Friendly,1
2025-05-24,Netherlands,Spain,0,2,Friendly,0
2025-05-25,Bolivia,Ivory Coast,2,2,Friendly,0
2025-05-25,Uruguay,Iran,2,1,Qualifier,0
2025-05-26,Uruguay,Saudi Arabia,2,0,Qualifier,0
2025-05-27,Costa Rica,Canada,2,4,Qualifier,0
2025-05-27,Egypt,Netherlands,1,1,Qualifier,0
2025-05-28,France,Mexico,5,1,Friendly,0
2025-05-29,Ivory Coast,Algeria,2,3,Friendly,0
2025-05-30,Australia,Brazil,4,2,Qualifier,0
2025-05-30,Algeria,South Korea,3,1,Qualifier,0
2025-05-31,England,Mexico,2,0,Friendly,0
2025-06-01,Paraguay,Nigeria,2,2,Qualifier,0
2025-06-02,Switzerland,Paraguay,3,0,Qualifier,0
2025-06-02,Portugal,Italy,2,0,Qualifier,0
2025-06-03,Ukraine,Croatia,1,0,Friendly,0
2025-06-04,South Korea,Belgium,1,5,Qualifier,1
2025-06-04,Serbia,Colombia,2,2,Friendly,1
2025-06-05,Iraq,Canada,0,2,Qualifier,0
2025-06-06,Morocco,Canada,2,0,Friendly,0
2025-06-07,Ukraine,Poland,2,0,Qualifier,1
2025-06-07,Senegal,Germany,1,3,Qualifier,0
2025-06-08,France,England,1,1,Friendly,0
2025-06-09,South Korea,Ivory Coast,3,0,Friendly,1
2025-06-10,Panama,Poland,1,0,Friendly,0
2025-06-10,Germany,Jamaica,3,1,Friendly,1
2025-06-11,Bolivia,Italy,1,3,Qualifier,0
2025-06-12,Spain,Argentina,1,2,Qualifier,0
2025-06-12,Portugal,Japan,0,1,Friendly,0
2025-06-13,Ivory Coast,Jamaica,0,0,Qualifier,1
2025-06-14,Brazil,Netherlands,1,3,Friendly,1
2025-06-15,Denmark,Uruguay,1,0,Qualifier,0
2025-06-15,Bolivia,Panama,0,0,Friendly,0
2025-06-16,Iraq,Austria,4,2,Qualifier,0
2025-06-17,Croatia,Canada,1,0,Qualifier,0
2025-06-18,Spain,Cameroon,4,0,Friendly,0
2025-06-18,Japan,Ivory Coast,1,1,Qualifier,0
2025-06-19,Germany,Denmark,3,1,Qualifier,1
2025-06-20,Denmark,Australia,1,1,Qualifier,0
2025-06-21,Ghana,Panama,2,1,Qualifier,0
2025-06-21,Ukraine,Iran,2,1,Friendly,0
2025-06-22,Qatar,Uruguay,1,4,Friendly,0
2025-06-23,Saudi Arabia,Iran,1,1,Friendly,1
2025-06-23,Morocco,Bolivia,3,1,Qualifier,0
2025-06-24,Qatar,DR Congo,3,0,Qualifier,1
2025-06-25,Paraguay,Belgium,0,1,Qualifier,0
2025-06-26,Algeria,France,2,2,Qualifier,1
2025-06-26,Croatia,Turkey,3,3,Friendly,1
2025-06-27,Brazil,Germany,2,1,Qualifier,0
2025-06-28,Poland,Iran,0,3,Qualifier,0
2025-06-29,Germany,Argentina,1,0,Qualifier,0
2025-06-29,Uzbekistan,Canada,0,2,Qualifier,1
2025-06-30,Australia,Qatar,0,0,Qualifier,0
2025-07-01,New Zealand,DR Congo,0,0,Friendly,0
2025-07-01,Iraq,Ecuador,1,1,Friendly,0
2025-07-02,Netherlands,Austria,3,0,Friendly,1
2025-07-03,Brazil,Denmark,6,2,Qualifier,0
2025-07-04,Iraq,Netherlands,0,2,Friendly,1
2025-07-04,New Zealand,Colombia,1,3,Qualifier,1
2025-07-05,Uzbekistan,Bolivia,2,0,Qualifier,0
2025-07-06,Nigeria,Paraguay,1,1,Qualifier,0
2025-07-07,DR Congo,Iran,2,0,Qualifier,0
2025-07-07,Nigeria,Ukraine,0,1,Qualifier,0
2025-07-08,Uzbekistan,Bolivia,4,1,Friendly,0
2025-07-09,Ecuador,Bolivia,3,0,Friendly,1
2025-07-09,United States,Brazil,0,1,Friendly,0
2025-07-10,New Zealand,Colombia,0,4,Qualifier,1
2025-07-11,Algeria,Canada,2,0,Qualifier,0
2025-07-12,New Zealand,Portugal,0,5,Friendly,0
2025-07-12,Paraguay,Algeria,1,0,Qualifier,0
2025-07-13,Cameroon,Denmark,2,1,Qualifier,0
2025-07-14,Costa Rica,Ivory Coast,1,2,Qualifier,0
2025-07-15,Argentina,Colombia,1,1,Qualifier,0
2025-07-15,Switzerland,Iraq,5,0,Qualifier,0
2025-07-16,Serbia,Denmark,1,0,Qualifier,0
2025-07-17,Uzbekistan,England,0,2,Qualifier,0
2025-07-18,Uzbekistan,Ivory Coast,1,0,Friendly,0
2025-07-18,DR Congo,Germany,0,2,Friendly,0
2025-07-19,Denmark,Ukraine,2,1,Qualifier,1
2025-07-20,United States,Germany,1,4,Qualifier,0
2025-07-20,Ivory Coast,Ghana,3,0,Qualifier,0
2025-07-21,Belgium,Spain,0,2,Qualifier,0
2025-07-22,Austria,Iraq,2,0,Friendly,0
2025-07-23,Iraq,Poland,0,3,Friendly,0
2025-07-23,Paraguay,Senegal,0,1,Friendly,0
2025-07-24,Ukraine,Portugal,3,0,Friendly,0
2025-07-25,New Zealand,Panama,3,1,Friendly,1
2025-07-26,Japan,South Korea,2,2,Qualifier,0
2025-07-26,Portugal,DR Congo,4,2,Qualifier,1
2025-07-27,Panama,Germany,1,2,Qualifier,0
2025-07-28,Serbia,Colombia,2,2,Qualifier,0
2025-07-28,Tunisia,Costa Rica,1,2,Friendly,0
2025-07-29,Colombia,Argentina,1,3,Friendly,0
2025-07-30,Uruguay,New Zealand,4,0,Qualifier,0
2025-07-31,United States,Jamaica,2,1,Friendly,0
2025-07-31,Spain,Cameroon,4,1,Qualifier,0
2025-08-01,Qatar,Nigeria,2,1,Friendly,0
2025-08-02,Switzerland,Netherlands,0,0,Friendly,1
2025-08-03,Qatar,England,1,3,Qualifier,0
2025-08-03,Bolivia,South Korea,1,2,Friendly,1
2025-08-04,Ivory Coast,England,0,2,Friendly,0
2025-08-05,Morocco,Mexico,5,0,Qualifier,1
2025-08-06,England,Turkey,8,1,Qualifier,0
2025-08-06,Netherlands,England,1,0,Qualifier,1
2025-08-07,Costa Rica,Saudi Arabia,0,1,Friendly,1
2025-08-08,Portugal,Poland,2,0,Friendly,1
2025-08-08,DR Congo,Germany,2,4,Qualifier,0
2025-08-09,Paraguay,Cameroon,1,2,Friendly,0
2025-08-10,Costa Rica,Croatia,1,1,Friendly,1
2025-08-11,Germany,Mexico,5,1,Qualifier,1
2025-08-11,Denmark,Spain,0,1,Qualifier,0
2025-08-12,New Zealand,Qatar,4,1,Qualifier,1
2025-08-13,Uruguay,Austria,4,1,Qualifier,1
2025-08-14,Costa Rica,Ghana,0,0,Friendly,0
2025-08-14,New Zealand,Uzbekistan,1,0,Friendly,1
2025-08-15,Serbia,Paraguay,0,1,Qualifier,0
2025-08-16,Jamaica,Poland,1,3,Qualifier,1
2025-08-16,Portugal,Ecuador,1,0,Qualifier,0
2025-08-17,Denmark,Saudi Arabia,5,1,Qualifier,0
2025-08-18,New Zealand,Iraq,3,1,Qualifier,1
2025-08-19,Italy,Uruguay,1,2,Qualifier,0
2025-08-19,Netherlands,Turkey,1,1,Qualifier,0
2025-08-20,Ivory Coast,Tunisia,1,0,Friendly,1
2025-08-21,Croatia,Uzbekistan,1,1,Qualifier,0
2025-08-22,Canada,Jamaica,5,0,Qualifier,0
2025-08-22,Bolivia,Nigeria,0,0,Qualifier,0
2025-08-23,Japan,Serbia,3,0,Friendly,0
2025-08-24,Italy,Iraq,7,0,Qualifier,1
2025-08-24,Ghana,Algeria,2,0,Qualifier,0
2025-08-25,Italy,Colombia,7,0,Qualifier,0
2025-08-26,Denmark,Croatia,1,6,Friendly,1
2025-08-27,Netherlands,Iraq,2,0,Qualifier,1
2025-08-27,Mexico,Serbia,0,3,Qualifier,0
2025-08-28,Croatia,Denmark,1,2,Qualifier,0
2025-08-29,New Zealand,Qatar,0,1,Friendly,0
2025-08-30,Spain,Mexico,2,0,Friendly,0
2025-08-30,Poland,Austria,0,2,Qualifier,0
2025-08-31,Ecuador,Qatar,4,0,Friendly,0
2025-09-01,Germany,Cameroon,3,1,Friendly,1
2025-09-02,Japan,United States,5,1,Qualifier,0
2025-09-02,Poland,Austria,2,1,Qualifier,0
2025-09-03,Cameroon,Ukraine,1,0,Friendly,0
2025-09-04,Uruguay,Canada,3,0,Friendly,0
2025-09-04,Bolivia,Serbia,3,2,Qualifier,1
2025-09-05,United States,Uruguay,1,1,Qualifier,0
2025-09-06,Cameroon,Iran,0,1,Qualifier,0
2025-09-07,Argentina,Netherlands,3,0,Qualifier,0
2025-09-07,Senegal,Egypt,2,1,Qualifier,0
2025-09-08,Panama,Cameroon,0,1,Friendly,1
2025-09-09,Paraguay,Australia,0,0,Qualifier,1
2025-09-10,Australia,Belgium,2,1,Qualifier,1
2025-09-10,Switzerland,Iran,2,1,Qualifier,0
2025-09-11,South Korea,Senegal,2,1,Qualifier,0
2025-09-12,DR Congo,Uzbekistan,1,0,Qualifier,0
2025-09-12,Italy,Poland,2,0,Qualifier,0
2025-09-13,Ivory Coast,Mexico,2,2,Friendly,0
2025-09-14,England,Austria,4,0,Qualifier,0
2025-09-15,Austria,Brazil,2,2,Qualifier,0
2025-09-15,Ecuador,Algeria,4,1,Qualifier,0
2025-09-16,Turkey,Costa Rica,3,0,Friendly,0
2025-09-17,Tunisia,Colombia,2,1,Qualifier,0
2025-09-18,Nigeria,Mexico,1,0,Friendly,0
2025-09-18,Austria,United States,6,2,Qualifier,0
2025-09-19,Ghana,Brazil,0,5,Friendly,0
2025-09-20,Australia,Paraguay,2,1,Qualifier,0
2025-09-20,Mexico,Poland,2,0,Friendly,0
